AC System Output (W)
0.0
1089.999
0.0
440.235
364.168
1641.071
0.0
733.367
0.0
145.02
572.083
0.0
858.325
0.0
858.746
0.0
0.0
0.0
869.283
1503.644
0.0
918.949
0.0
1088.436
0.0
0.0
0.0
0.0
0.0
184.723
0.0
0.0
0.0
260.852
210.491
266.551
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1419.94
84.996
173.82
1162.323
0.0
469.011
2367.619
933.357
0.0
0.0
305.538
0.0
0.0
14.086
0.0
0.0
0.0
2114.605
0.0
0.0
0.0
0.0
0.0
0.0
1168.043
0.0
0.0
0.0
684.425
0.0
1468.705
0.0
780.052
0.0
0.0
0.0
834.218
0.0
0.0
39.672
92.466
1414.701
43.309
0.0
0.0
2385.128
426.151
0.0
1675.593
1610.594
0.0
0.0
0.0
186.285
0.0
1034.814
0.0
0.0
0.0
0.0
0.0
0.0
390.682
0.0
0.0
0.0
233.048
0.0
460.476
868.946
434.968
0.0
0.0
0.0
1035.618
207.617
607.799
2426.847
107.75
0.0
3011.658
0.0
0.0
531.425
0.0
0.0
0.0
0.0
1967.63
1728.96
0.0
0.0
608.892
21.757
0.0
1327.248
0.149
74.539
713.012
0.0
157.767
0.0
77.624
0.0
1315.596
64.154
1066.16
946.031
1859.449
108.081
1279.562
13.865
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.414
11.932
690.653
509.613
37.209
0.0
980.191
0.0
0.0
0.0
0.0
662.384
0.0
0.0
118.773
0.0
0.0
182.541
0.0
0.0
0.0
1938.085
0.0
0.0
36.571
1544.848
0.0
140.865
70.665
0.0
43.515
0.0
0.0
0.0
0.0
168.778
461.785
48.964
0.0
206.254
187.891
331.223
2205.516
2052.075
0.0
0.0
0.0
1493.958
441.617
1170.737
0.0
0.0
0.0
704.132
0.0
0.0
49.159
771.35
0.0
1073.161
0.0
1131.779
1198.284
0.0
350.926
907.341
820.592
3029.1
0.0
1913.734
0.0
0.0
224.051
0.0
0.0
1244.857
0.0
0.0
73.785
950.353
3364.142
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2511.688
2094.725
105.148
9.011
0.0
0.0
588.16
1725.401
2000.272
3327.038
0.0
3160.534
0.0
293.741
181.709
0.0
1023.101
2525.805
0.0
2292.693
0.0
0.0
564.093
0.0
0.0
508.086
0.0
0.0
0.0
0.0
662.386
0.0
204.992
281.72
0.0
126.267
66.419
0.0
350.257
407.568
0.0
1254.544
0.0
0.0
416.507
0.0
1119.669
0.0
42.597
0.0
774.278
0.0
0.0
0.0
45.886
0.0
0.0
705.48
190.003
350.321
0.0
19.172
0.0
0.0
360.668
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
171.295
0.0
0.0
357.104
595.22
23.339
303.329
2165.163
0.0
1820.354
0.0
153.326
237.905
774.416
125.707
708.543
508.33
1301.121
0.0
0.0
116.844
0.0
30.781
0.0
0.0
0.0
0.0
66.347
90.878
0.0
1906.698
456.77
0.0
3332.654
1838.718
0.0
2022.674
1904.678
54.334
0.0
0.0
107.149
0.0
76.011
0.0
0.0
2546.718
0.0
0.0
0.442
721.571
0.0
0.0
0.0
16.878
0.0
1706.4
493.922
1954.824
363.333
1505.136
0.0
1090.717
581.261
0.0
2820.132
0.0
0.0
0.0
0.0
0.0
0.0
522.574
0.0
354.443
140.379
0.0
0.0
21.957
0.0
17.944
0.0
0.0
395.717
6.379
1619.856
1361.938
0.0
254.895
27.222
0.0
109.035
94.268
1770.077
0.0
69.231
0.0
0.0
0.0
0.0
0.0
7.043
163.885
238.014
0.0
0.0
0.0
0.0
0.0
2479.677
0.0
0.0
1934.758
1472.725
223.817
0.0
0.0
1090.596
1850.231
882.446
0.0
1068.571
32.983
0.0
32.014
240.759
0.0
0.0
16.537
60.053
0.0
0.0
402.123
0.0
0.0
1921.366
605.966
0.0
0.0
0.0
953.775
0.0
299.796
700.849
0.0
427.526
0.0
0.0
0.0
0.0
0.0
0.0
0.0
205.148
102.377
0.0
0.0
0.0
0.0
0.0
0.0
0.0
637.502
0.0
0.0
0.0
0.0
0.0
0.0
21.881
0.0
0.0
142.41
0.0
273.607
92.369
0.0
0.0
0.0
0.0
156.907
158.625
724.014
52.391
0.0
0.0
0.0
0.0
0.0
0.0
0.0
339.686
806.318
0.0
169.371
0.0
0.0
0.0
21.27
167.322
407.665
0.0
0.0
0.0
0.0
0.0
937.317
0.0
51.785
0.0
0.0
0.0
106.245
0.0
78.846
0.0
0.0
259.24
864.128
716.319
254.043
272.187
2500.006
0.0
0.0
0.0
489.95
377.442
0.0
0.0
27.35
0.0
201.265
76.202
0.0
0.0
0.0
3198.905
0.0
0.0
1218.76
595.964
66.287
22.166
795.342
0.0
0.0
1886.483
665.706
0.0
0.0
0.0
236.796
0.0
339.979
0.0
0.0
0.0
347.588
0.0
621.728
154.296
4.391
0.0
0.0
0.0
565.157
0.0
424.977
2860.427
1636.823
0.0
0.0
607.267
0.0
1016.172
0.0
452.526
0.0
375.263
0.0
19.83
76.368
305.132
0.0
0.0
0.0
1566.228
0.0
0.0
0.0
0.0
184.586
0.0
470.239
1176.594
2451.928
1727.289
139.377
0.0
837.672
0.0
0.0
0.0
552.979
402.613
0.0
0.0
0.0
0.0
50.58
0.0
104.448
0.0
0.0
525.256
0.0
124.616
0.0
63.921
0.0
1083.372
0.0
0.0
1767.508
1644.803
0.0
0.0
0.0
71.741
0.0
0.0
0.0
9.064
131.788
0.0
107.608
624.19
0.0
1017.493
79.939
185.85
0.0
0.0
353.513
734.881
1165.262
374.927
65.651
232.229
0.0
45.322
0.0
0.0
2822.172
0.0
0.0
794.858
0.0
0.0
103.174
1111.816
0.0
0.0
0.0
0.0
0.0
0.0
0.0
362.023
674.66
0.0
0.0
0.0
2467.189
3175.27
0.0
24.264
0.0
0.0
0.0
707.025
34.014
0.0
256.923
693.577
0.0
365.537
0.0
0.0
152.769
0.0
246.874
914.312
38.983
0.0
0.0
0.0
0.0
731.027
0.0
0.0
683.965
282.761
0.0
0.0
0.0
0.0
216.352
1321.952
0.0
2699.185
0.0
0.0
2142.825
0.0
0.0
0.0
0.0
1802.038
278.279
862.882
289.092
0.0
0.0
212.031
9.462
44.628
0.0
0.0
0.0
384.891
395.366
0.0
345.234
0.0
0.0
40.904
748.16
561.852
0.0
3371.534
0.0
0.0
503.796
0.0
3.328
103.753
0.0
0.0
41.221
0.0
0.0
0.0
1418.581
11.965
662.779
62.332
71.949
0.0
0.0
0.0
0.0
43.587
0.0
1592.538
136.656
0.0
579.313
0.0
0.0
0.0
0.0
2258.695
1677.956
21.534
247.916
2038.184
3.27
0.0
0.0
0.0
14.908
0.0
0.0
2948.999
0.0
1945.627
0.0
0.0
897.429
0.0
0.0
0.0
0.0
0.0
0.0
552.731
124.969
1062.903
0.0
1210.014
799.609
0.0
610.009
0.0
86.45
0.0
736.333
0.0
0.0
0.0
157.709
230.087
0.0
0.0
0.0
0.0
0.0
337.556
0.0
2712.515
0.0
0.0
0.0
0.0
3140.391
0.0
651.785
0.0
806.693
0.0
33.571
2749.281
8.309
684.381
0.0
1866.656
0.0
1693.303
1703.912
509.405
0.0
74.409
0.0
0.0
0.0
724.589
2543.384
302.928
518.626
127.125
0.0
34.485
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
533.037
67.849
0.0
1376.944
3830.789
83.119
460.23
0.0
0.0
0.0
501.975
1453.475
0.0
1835.894
428.597
0.0
0.0
196.801
1099.135
0.0
2065.429
0.0
3392.084
3224.597
369.496
72.196
15.86
0.0
174.088
2544.708
0.0
0.0
0.0
0.0
0.0
622.86
0.0
0.0
0.0
0.0
0.0
31.374
7.92
816.597
0.0
0.0
0.0
2344.159
0.0
0.0
0.0
0.0
22.094
12.079
823.589
0.0
0.0
1629.584
0.0
0.0
0.0
496.263
0.0
698.082
1679.279
568.083
0.0
1312.988
1238.782
0.0
1.988
570.233
654.175
2291.362
1054.017
3063.852
0.0
0.0
272.91
360.98
0.0
20.682
0.0
11.069
2717.171
203.968
114.87
446.394
26.579
0.0
0.0
602.732
0.0
0.0
0.0
0.0
283.41
0.0
0.0
1896.321
0.0
0.0
488.331
0.0
0.0
0.0
0.0
0.0
559.247
691.12
3.525
195.503
177.56
0.0
2532.081
0.0
0.0
0.0
0.0
360.455
323.723
1411.134
2396.676
0.0
277.859
0.0
0.0
0.0
346.493
1768.144
517.442
210.676
0.0
2067.617
0.0
0.0
154.099
69.857
0.0
0.0
1221.662
0.0
0.0
0.0
0.0
0.0
0.0
0.0
338.835
0.0
36.525
0.0
179.413
166.659
164.759
796.172
510.993
0.0
0.0
267.07
0.0
11.972
2198.804
0.0
0.0
228.015
41.795
0.0
521.166
0.0
0.0
0.0
0.0
187.649
20.222
0.0
0.0
0.0
186.316
65.102
154.883
689.6
2326.705
0.0
0.0
241.482
0.0
0.0
1539.805
0.0
134.417
0.0
102.286
1849.185
0.0
944.505
77.049
0.0
0.0
2453.263
0.0
817.8
172.481
148.277
0.0
0.0
1119.49
259.337
0.0
0.0
0.0
0.0
0.0
152.502
0.0
0.0
0.0
423.885
3.368
330.238
95.314
1417.331
163.682
0.0
0.0
0.0
0.0
1132.066
0.0
103.851
0.0
1163.324
70.775
0.0
14.161
542.789
0.0
801.919
219.68
11.724
0.0
0.0
0.0
0.0
418.943
62.613
2609.346
0.0
0.0
1372.926
1836.688
0.0
29.871
0.0
45.182
0.0
0.0
0.0
152.554
423.184
35.53
2656.165
0.0
1171.003
0.0
0.0
0.0
154.528
0.0
0.0
1302.075
123.016
279.553
215.25
87.304
2816.365
0.0
0.0
0.0
115.574
0.0
0.0
443.885
0.0
72.19
250.275
0.0
1417.087
842.446
80.931
1000.453
526.427
99.212
2720.321
0.0
39.235
0.0
277.099
0.0
0.0
21.26
0.0
0.0
179.004
1270.215
0.0
25.28
345.433
26.72
1416.757
28.947
0.0
108.289
0.0
699.752
126.669
785.759
900.512
2797.677
0.0
75.993
0.0
0.0
0.0
2609.684
0.0
0.0
170.632
504.173
0.0
0.0
0.0
425.585
52.713
1078.912
144.344
0.0
714.673
0.0
0.0
0.0
0.0
0.0
447.97
345.805
85.138
580.679
231.775
0.0
1060.249
46.336
61.242
1627.509
1111.0
0.0
0.0
280.575
0.0
0.0
0.0
0.0
0.0
0.0
4.019
0.0
0.0
376.748
0.0
346.317
0.0
0.0
0.0
40.684
0.0
0.0
599.251
0.0
0.0
1741.744
12.911
0.0
0.0
211.245
0.0
0.0
0.0
1272.046
15.34
555.601
0.0
0.0
0.0
0.0
1811.085
393.808
921.625
8.615
0.0
0.0
262.734
0.0
439.183
464.056
580.709
77.389
799.371
748.016
0.0
0.0
1811.851
46.02
0.0
124.701
0.0
0.0
0.0
0.0
0.0
0.0
0.0
751.822
187.349
0.0
565.786
0.0
0.0
719.704
0.0
8.05
92.322
0.0
1572.128
205.27
1937.202
0.0
0.0
0.0
3324.118
420.159
0.0
99.39
0.0
0.0
156.404
0.0
0.0
0.0
1244.192
0.0
0.0
2343.537
134.851
0.0
328.984
0.0
0.0
0.0
374.008
1410.959
0.0
0.0
50.113
0.0
1000.003
0.0
0.0
1345.541
99.984
0.0
652.41
0.0
308.815
0.0
0.0
0.0
0.0
0.0
43.493
0.0
0.0
0.0
1248.811
100.343
0.0
259.506
682.826
0.0
0.0
54.988
0.0
1892.526
0.0
0.0
0.0
83.301
0.0
0.0
3081.586
0.0
3019.01
2013.261
720.013
0.0
999.935
0.0
0.0
0.0
450.058
0.0
0.0
532.643
0.0
0.0
33.422
28.773
2625.195
0.0
0.0
0.0
0.0
1975.905
0.0
0.0
1476.849
10.399
0.0
1332.822
283.611
99.769
390.313
515.619
0.0
0.0
0.0
0.0
48.691
1573.631
0.0
0.0
32.432
146.479
304.166
92.567
14.73
0.0
0.0
0.0
1898.662
0.0
169.417
0.0
0.0
2186.696
0.0
0.0
0.0
0.0
84.988
0.0
0.0
0.0
0.0
0.0
1203.309
837.895
0.0
0.0
0.0
2835.397
324.185
0.0
0.0
2484.777
0.0
19.138
0.0
33.421
2056.004
1763.358
0.0
0.0
810.177
0.0
0.0
0.0
55.873
1068.719
0.0
363.085
0.0
54.677
0.0
2306.196
2683.408
0.0
378.867
2035.251
0.0
334.514
0.0
0.0
0.0
633.343
2380.102
5.927
30.668
450.519
612.678
0.0
0.0
0.0
524.494
0.0
0.0
0.0
1045.526
0.0
0.0
0.0
0.0
1393.042
0.0
0.0
0.0
0.0
176.138
3609.687
272.089
0.0
84.568
0.0
152.365
0.0
0.0
1110.954
0.0
37.632
841.962
0.0
89.855
0.0
2080.421
1021.461
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
428.127
786.815
439.876
0.0
0.0
0.0
3220.727
113.829
0.0
0.0
0.0
1387.198
0.0
2584.521
371.929
89.734
218.454
0.0
0.0
0.0
0.0
789.227
109.399
0.0
2117.23
202.489
104.797
93.075
1381.693
0.0
350.843
105.904
34.28
0.0
0.0
0.0
1200.53
273.957
0.0
2298.896
221.579
0.0
1241.194
0.0
125.708
276.726
0.0
0.0
0.0
2246.304
0.0
1270.087
2673.379
101.198
966.25
0.0
0.0
280.926
0.0
0.0
0.0
0.0
355.757
0.0
1.06
0.0
0.0
2775.623
0.0
0.0
0.0
0.0
0.0
0.0
0.296
1903.469
612.633
0.0
0.0
529.307
2691.313
3282.469
370.642
719.725
0.0
10.975
2204.71
995.262
618.113
2785.812
1797.426
0.0
0.0
0.0
789.467
352.884
0.0
1441.075
0.0
0.0
0.0
2906.567
961.903
0.0
544.715
0.0
1496.316
0.0
0.0
0.0
32.28
0.0
0.0
0.0
0.0
0.0
0.0
2003.011
455.88
0.0
0.0
1464.045
0.0
358.271
125.726
125.284
0.0
101.574
0.0
352.995
0.0
1668.889
0.0
172.645
0.0
0.0
76.201
299.365
0.0
0.0
0.0
427.213
0.0
0.0
0.0
370.53
8.688
428.274
0.0
69.553
0.0
3319.884
0.0
293.076
0.0
13.023
0.0
0.0
1766.406
0.0
230.113
0.0
0.0
1898.232
0.0
197.137
0.0
0.0
0.0
1.713
0.0
0.0
1833.832
131.858
0.0
1720.597
0.0
616.797
0.0
0.0
428.522
955.787
0.0
0.0
0.0
0.0
28.942
358.475
0.0
0.0
215.452
1835.92
0.0
0.0
2509.874
0.0
1123.285
22.527
0.0
1891.018
289.4
0.0
0.0
0.0
0.0
0.0
261.881
0.0
822.237
0.0
0.0
0.0
0.0
185.742
0.0
0.0
2205.424
0.0
0.0
0.0
389.026
585.31
3426.383
0.0
65.677
1031.464
80.301
0.0
1162.627
1687.245
20.6
1536.589
2618.377
116.846
563.44
916.235
21.416
0.0
627.195
177.816
66.48
191.788
0.0
0.0
761.187
0.0
0.0
0.0
140.922
0.0
0.0
0.0
25.564
1946.086
0.0
569.717
0.0
0.0
0.0
0.0
0.0
0.0
1075.338
0.0
0.0
0.0
14.118
0.0
0.0
522.373
0.0
0.0
0.0
390.026
962.438
0.0
2526.876
0.0
0.0
0.0
1907.71
0.0
1661.242
0.0
456.522
939.154
222.287
0.0
1342.568
582.065
6.894
120.107
0.0
0.0
236.285
0.0
1050.252
0.0
0.0
0.0
223.019
1076.568
1364.402
234.851
399.068
0.0
218.614
0.0
28.522
66.341
78.132
77.704
0.0
0.0
0.0
932.531
0.0
573.477
1872.571
36.908
2838.319
0.0
0.0
0.0
184.076
1192.667
0.0
82.4
523.207
3183.404
0.0
0.0
1778.523
128.287
0.0
0.0
0.0
0.0
1163.541
0.0
85.625
0.0
0.0
0.0
59.108
605.118
82.432
0.0
0.0
19.706
0.0
377.544
130.943
0.0
385.394
0.0
0.0
0.0
50.31
772.037
0.0
0.0
0.0
0.0
2646.537
90.056
0.0
1479.88
223.444
0.0
0.0
0.0
0.0
0.0
0.0
0.0
88.226
0.0
0.0
0.0
3098.659
0.0
0.0
0.0
11.783
559.826
0.0
0.0
0.0
0.0
0.0
0.0
895.051
0.0
740.882
0.0
0.0
0.0
0.0
0.0
31.91
0.0
132.573
232.744
276.346
1160.089
760.824
0.0
109.153
0.0
0.0
0.0
316.657
0.0
0.0
0.0
0.0
114.107
130.122
0.0
0.0
57.637
0.0
2106.147
1422.959
0.0
0.0
0.0
0.0
0.0
1164.821
0.0
0.0
0.0
0.0
375.911
0.0
0.0
0.0
3.823
136.749
0.0
11.731
0.0
586.04
0.0
2392.167
0.0
0.0
980.057
141.485
638.833
0.0
6.852
0.0
0.0
0.0
0.0
2375.774
756.695
0.0
0.0
0.0
0.0
0.0
1054.156
147.514
0.0
0.0
0.0
297.846
435.717
141.034
0.0
0.0
0.0
302.032
49.575
0.0
0.0
151.057
0.0
1923.485
66.448
0.0
12.668
0.0
0.0
0.0
0.0
0.0
0.0
15.988
0.0
177.147
341.308
1407.03
0.0
0.0
2246.72
0.0
0.0
0.0
0.0
518.758
705.757
223.276
92.038
112.268
0.0
2164.712
0.0
0.0
33.822
1558.418
0.0
671.288
1983.694
0.0
420.101
0.0
1088.44
93.72
485.064
0.0
118.586
0.0
118.69
1054.282
2386.871
790.747
0.0
0.0
0.0
0.0
0.0
0.0
2508.284
1795.017
0.0
1426.885
16.032
18.63
0.0
0.0
0.0
491.276
0.0
0.0
1914.527
0.0
1926.971
0.0
