"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","22","10","878","119","8","1","908.829","40.395","1446.539","1390.87"
"4","22","11","334","355","9","1","704.023","37.077","1140.904","1098.082"
"4","22","12","911","115","9","1","1005.94","45.436","1562.153","1501.17"
"4","22","13","902","111","10","1","949.681","46.203","1467.991","1411.354"
"4","22","14","66","302","9","1","359.656","25.991","614.737","589.964"
"4","22","15","243","250","9","1","422.93","24.311","724.129","696.028"
"4","22","16","0","16","8","1","15.164","8.875","28.032","17.317"
"4","22","17","178","104","7","1","148.466","9.743","254.239","238.862"
"4","22","18","341","34","6","1","42.534","5.669","60.402","49.078"
"4","22","19","0","0","6","1","0","6","0","0"
"4","22","20","0","0","5","2","0","5","0","0"
"4","22","21","0","0","5","2","0","5","0","0"
"4","22","22","0","0","4","2","0","4","0","0"
"4","22","23","0","0","4","2","0","4","0","0"
"4","23","0","0","0","4","2","0","4","0","0"
"4","23","1","0","0","4","2","0","4","0","0"
"4","23","2","0","0","4","2","0","4","0","0"
"4","23","3","0","0","4","2","0","4","0","0"
"4","23","4","0","0","4","2","0","4","0","0"
"4","23","5","0","9","4","2","8.516","1.651","16.239","5.741"
"4","23","6","0","61","4","2","57.737","3.311","109.33","97.049"
"4","23","7","0","96","5","2","91.46","5.697","171.424","157.864"
"4","23","8","0","91","5","2","86.569","5.72","162.239","148.873"
"4","23","9","2","174","6","2","169.212","9.379","312.101","295.379"
"4","23","10","10","226","7","1","228.399","13.962","412.814","393.602"
"4","23","11","1","155","7","1","150.027","11.476","274.192","258.358"
"4","23","12","85","377","8","1","470","23.572","813.029","782.058"
"4","23","13","103","363","8","1","466.59","25.579","799.442","768.92"
"4","23","14","115","321","8","1","427.988","24.227","737.407","708.887"
"4","23","15","213","255","9","1","402.167","24.033","689.887","662.852"
"4","23","16","66","178","8","1","205.933","15.866","365.462","347.444"
"4","23","17","0","56","7","1","53.164","7.586","98.834","86.762"
"4","23","18","19","39","6","1","36.633","4.643","67.845","56.379"
"4","23","19","0","0","6","1","0","6","0","0"
"4","23","20","0","0","6","2","0","6","0","0"
"4","23","21","0","0","6","3","0","6","0","0"
"4","23","22","0","0","5","3","0","5","0","0"
"4","23","23","0","0","5","3","0","5","0","0"
"4","24","0","0","0","5","3","0","5","0","0"
"4","24","1","0","0","5","3","0","5","0","0"
"4","24","2","0","0","5","3","0","5","0","0"
"4","24","3","0","0","5","2","0","5","0","0"
"4","24","4","0","0","5","2","0","5","0","0"
"4","24","5","0","15","6","2","14.211","3.873","26.846","16.152"
"4","24","6","60","82","6","2","88.695","6.385","158.63","145.339"
"4","24","7","125","158","7","2","206.933","11.603","368.895","350.792"
"4","24","8","157","234","7","2","332.238","16.159","589.929","565.88"
"4","24","9","40","267","8","2","299.011","16.734","533.386","510.945"
"4","24","10","2","170","8","2","165.524","12.37","301.316","284.85"
"4","24","11","14","262","9","2","269.2","15.968","482.222","461.184"
"4","24","12","142","393","9","2","553.546","25.212","950.204","914.518"
"4","24","13","259","361","9","2","627.841","28.726","1059.598","1019.901"
"4","24","14","76","311","8","1","377.041","23.524","651.93","626.051"
"4","24","15","380","226","8","1","488.956","25.75","829.659","798.135"
"4","24","16","230","179","8","1","292.113","19.597","502.446","480.859"
"4","24","17","285","98","7","1","171.371","12.778","281.304","265.306"
"4","24","18","244","44","6","1","48.13","6.09","75.102","63.495"
"4","24","19","0","0","6","1","0","6","0","0"
"4","24","20","0","0","5","1","0","5","0","0"
"4","24","21","0","0","5","1","0","5","0","0"
"4","24","22","0","0","5","1","0","5","0","0"
"4","24","23","0","0","5","1","0","5","0","0"
"4","25","0","0","0","5","1","0","5","0","0"
"4","25","1","0","0","5","1","0","5","0","0"
"4","25","2","0","0","5","1","0","5","0","0"
"4","25","3","0","0","5","1","0","5","0","0"
"4","25","4","0","0","5","1","0","5","0","0"
"4","25","5","131","24","5","0","18.692","0.849","35.765","24.907"
"4","25","6","481","67","5","0","157.292","9.03","234.219","219.293"
"4","25","7","671","89","6","0","368.227","21.692","596.454","572.216"
"4","25","8","770","106","7","0","583.646","33.196","943.27","907.831"
"4","25","9","829","117","8","0","771.481","42.572","1209.079","1163.541"
"4","25","10","874","119","9","0","910.089","49.467","1382.149","1329.33"
"4","25","11","893","121","9","0","989.787","52.964","1476.841","1419.803"
"4","25","12","899","120","10","0","1003.534","54.79","1482.686","1425.381"
"4","25","13","858","134","10","0","944.115","53.003","1407.727","1353.785"
"4","25","14","834","126","10","0","825.202","48.783","1255.02","1207.604"
"4","25","15","789","113","10","0","652.263","42.163","1015.999","977.928"
"4","25","16","707","98","9","0","444.727","32.516","701.978","674.569"
"4","25","17","568","76","8","0","228.734","21.233","342.491","325.037"
"4","25","18","304","41","7","0","48.726","9.542","70.779","59.255"
"4","25","19","0","0","7","0","0","7","0","0"
"4","25","20","0","0","6","1","0","6","0","0"
"4","25","21","0","0","6","1","0","6","0","0"
"4","25","22","0","0","6","1","0","6","0","0"
"4","25","23","0","0","5","1","0","5","0","0"
"4","26","0","0","0","4","1","0","4","0","0"
"4","26","1","0","0","4","1","0","4","0","0"
"4","26","2","0","0","3","1","0","3","0","0"
"4","26","3","0","0","3","1","0","3","0","0"
"4","26","4","0","0","3","1","0","3","0","0"
"4","26","5","176","25","3","1","19.492","0.466","37.358","26.469"
"4","26","6","521","63","4","1","162.572","7.277","241.196","226.113"
"4","26","7","687","88","5","1","375.568","17.35","620.86","595.907"
"4","26","8","119","238","6","1","313.722","17.62","554.348","531.318"
"4","26","9","115","305","7","1","404.123","21.39","705.15","677.643"
"4","26","10","249","353","8","1","601.441","29.753","1009.845","972"
"4","26","11","466","309","8","1","792.154","37.216","1282.829","1234.256"
"4","26","12","352","362","9","1","733.822","37.364","1187.584","1142.912"
"4","26","13","526","273","9","1","788.885","38.795","1267.009","1219.097"
"4","26","14","161","329","9","1","473.606","28.814","798.31","767.825"
"4","26","15","807","105","8","1","656.862","32.044","1075.996","1035.679"
"4","26","16","412","153","8","1","357.549","23.046","598.713","574.41"
"4","26","17","59","110","7","1","120.849","11.387","214.729","200.235"
"4","26","18","42","44","6","1","41.566","5.409","75.234","63.625"
"4","26","19","0","0","6","2","0","6","0","0"
"4","26","20","0","0","6","3","0","6","0","0"
"4","26","21","0","0","5","3","0","5","0","0"
"4","26","22","0","0","5","4","0","5","0","0"
"4","26","23","0","0","4","3","0","4","0","0"
"4","27","0","0","0","4","3","0","4","0","0"
"4","27","1","0","0","4","2","0","4","0","0"
"4","27","2","0","0","4","2","0","4","0","0"
"4","27","3","0","0","4","2","0","4","0","0"
"4","27","4","0","0","4","2","0","4","0","0"
"4","27","5","0","19","4","2","18.013","1.963","34.305","23.474"
"4","27","6","0","12","5","2","11.357","2.855","21.546","10.951"
"4","27","7","0","130","5","2","124.197","6.516","231.961","217.086"
"4","27","8","55","225","5","2","256.412","11.364","467.24","446.603"
"4","27","9","261","300","6","2","519.26","21.187","905.881","871.758"
"4","27","10","856","129","6","1","913.751","38.783","1466.609","1410.034"
"4","27","11","494","300","7","1","809.951","38.635","1302.374","1252.981"
"4","27","12","497","303","7","2","821.477","33.602","1354.367","1302.755"
"4","27","13","90","365","7","2","456.185","22.914","791.464","761.203"
"4","27","14","828","129","7","2","825.423","32.179","1365.82","1313.712"
"4","27","15","167","266","7","2","383.164","20.728","668.32","641.945"
"4","27","16","714","97","7","2","449.056","20.628","750.358","721.425"
"4","27","17","0","8","6","2","7.571","6.083","14.167","3.707"
"4","27","18","334","42","5","2","53.211","4.176","77.519","65.866"
"4","27","19","0","0","5","2","0","5","0","0"
"4","27","20","0","0","5","2","0","5","0","0"
"4","27","21","0","0","5","2","0","5","0","0"
"4","27","22","0","0","5","2","0","5","0","0"
"4","27","23","0","0","5","2","0","5","0","0"
"4","28","0","0","0","4","2","0","4","0","0"
"4","28","1","0","0","4","1","0","4","0","0"
"4","28","2","0","0","4","1","0","4","0","0"
"4","28","3","0","0","4","1","0","4","0","0"
"4","28","4","0","0","4","1","0","4","0","0"
"4","28","5","189","28","4","1","21.881","1.568","41.742","30.771"
"4","28","6","519","65","5","1","167.218","8.484","248.954","233.697"
"4","28","7","683","89","6","1","378.506","18.469","624.089","599.04"
"4","28","8","768","108","7","1","589.806","28.245","977.419","940.756"
"4","28","9","102","305","7","1","386.453","22.643","670.52","644.078"
"4","28","10","832","141","8","1","906.566","39.66","1448.753","1392.984"
"4","28","11","844","149","9","0","984.021","52.733","1470.156","1413.422"
"4","28","12","69","374","9","0","450.434","35.54","735.659","707.194"
"4","28","13","804","164","9","0","929.214","47.878","1424.076","1369.41"
"4","28","14","759","162","10","0","807.713","48.095","1233.372","1186.846"
"4","28","15","694","153","10","0","634.764","41.431","994.137","956.867"
"4","28","16","616","128","9","0","434.204","31.974","691.498","664.413"
"4","28","17","473","97","8","0","224.688","20.949","345.997","328.458"
"4","28","18","234","51","7","0","55.878","9.806","86.763","74.929"
"4","28","19","0","0","7","1","0","7","0","0"
"4","28","20","0","0","7","1","0","7","0","0"
"4","28","21","0","0","6","1","0","6","0","0"
"4","28","22","0","0","6","1","0","6","0","0"
"4","28","23","0","0","6","1","0","6","0","0"
"4","29","0","0","0","6","1","0","6","0","0"
"4","29","1","0","0","6","1","0","6","0","0"
"4","29","2","0","0","6","1","0","6","0","0"
"4","29","3","0","0","6","1","0","6","0","0"
"4","29","4","0","0","6","1","0","6","0","0"
"4","29","5","0","21","6","1","19.913","3.54","37.67","26.776"
"4","29","6","37","89","7","1","91.503","7.538","165.806","152.365"
"4","29","7","44","157","7","1","170.694","11.189","309.306","292.651"
"4","29","8","147","243","8","1","336.281","18.933","590.267","566.209"
"4","29","9","59","290","9","0","337.296","25.287","578.312","554.598"
"4","29","10","254","355","11","0","608.444","37.602","983.094","946.226"
"4","29","11","319","370","12","0","707.44","44.22","1105.706","1064.252"
"4","29","12","411","339","13","0","776.688","48.218","1188.89","1144.165"
"4","29","13","404","324","14","0","731.072","48.096","1119.418","1077.434"
"4","29","14","409","283","14","0","644.352","44.83","1001.925","964.371"
"4","29","15","703","138","14","0","626.041","43.537","969.742","933.357"
"4","29","16","617","120","13","0","427.534","35.382","669.293","642.888"
"4","29","17","481","92","11","1","222.824","19.635","344.179","326.685"
"4","29","18","255","49","10","1","55.745","10.857","84.176","72.392"
"4","29","19","0","0","10","1","0","10","0","0"
"4","29","20","0","0","9","1","0","9","0","0"
"4","29","21","0","0","9","1","0","9","0","0"
"4","29","22","0","0","9","1","0","9","0","0"
"4","29","23","0","0","9","1","0","9","0","0"
"4","30","0","0","0","8","1","0","8","0","0"
"4","30","1","0","0","8","1","0","8","0","0"
"4","30","2","0","0","8","1","0","8","0","0"
"4","30","3","0","0","8","1","0","8","0","0"
"4","30","4","0","0","8","1","0","8","0","0"
"4","30","5","214","30","9","1","23.35","6.756","43.565","32.56"
"4","30","6","0","83","10","1","78.278","10.113","143.925","130.941"
"4","30","7","404","136","11","0","309.569","23.174","510.223","488.423"
"4","30","8","390","208","13","0","460.793","33.714","749.44","720.537"
"4","30","9","822","114","15","0","770.622","48.052","1174.461","1130.313"
"4","30","10","447","295","16","0","726.879","49.729","1103.043","1061.692"
"4","30","11","864","126","17","0","973.268","58.391","1409.651","1355.624"
"4","30","12","874","122","17","0","986.773","60.345","1413.744","1359.536"
"4","30","13","860","120","18","0","929.122","59.514","1336.667","1285.816"
"4","30","14","847","108","19","0","816.588","56.471","1191.573","1146.741"
"4","30","15","807","97","19","0","652.376","50.319","974.112","937.569"
"4","30","16","0","136","8","2","130.025","13.063","235.971","221.006"
"4","30","17","0","12","7","2","11.361","5.502","21.311","10.72"
"4","30","18","0","36","6","2","34.042","4.583","64.11","52.715"
"4","30","19","0","0","5","2","0","5","0","0"
"4","30","20","0","0","5","2","0","5","0","0"
"4","30","21","0","0","4","1","0","4","0","0"
"4","30","22","0","0","4","1","0","4","0","0"
"4","30","23","0","0","4","1","0","4","0","0"
"5","1","0","0","0","3","1","0","3","0","0"
"5","1","1","0","0","3","1","0","3","0","0"
"5","1","2","0","0","3","1","0","3","0","0"
"5","1","3","0","0","4","1","0","4","0","0"
"5","1","4","0","0","4","1","0","4","0","0"
"5","1","5","0","1","4","0","0.945","-1.137","1.823","0"
"5","1","6","0","50","5","0","47.454","2.157","90.299","78.396"
"5","1","7","0","86","6","0","81.778","6.084","153.021","139.847"
"5","1","8","5","177","7","0","173.315","12.959","314.541","297.761"
"5","1","9","21","250","8","0","259.348","19.21","457.609","437.228"
"5","1","10","312","347","9","1","652.205","31.518","1085.784","1045.094"
"5","1","11","687","224","10","1","920.769","43.424","1444.957","1389.359"
"5","1","12","891","128","10","1","1010.644","47.619","1551.812","1491.315"
"5","1","13","875","128","11","1","952.363","47.215","1464.669","1408.182"
"5","1","14","853","119","11","1","838.887","43.415","1312.411","1262.593"
"5","1","15","812","107","11","1","667.298","37.355","1065.671","1025.745"
"5","1","16","737","93","10","1","460.105","28.545","741.477","712.828"
"5","1","17","588","78","9","1","241.923","18.577","369.283","351.17"
"5","1","18","295","51","8","1","60.908","9.188","90.358","78.454"
"5","1","19","0","0","7","2","0","7","0","0"
"5","1","20","0","0","7","2","0","7","0","0"
"5","1","21","0","0","7","2","0","7","0","0"
"5","1","22","0","0","6","2","0","6","0","0"
"5","1","23","0","0","6","2","0","6","0","0"
"5","2","0","0","0","6","2","0","6","0","0"
"5","2","1","0","0","6","1","0","6","0","0"
"5","2","2","0","0","6","1","0","6","0","0"
"5","2","3","0","0","6","1","0","6","0","0"
"5","2","4","0","0","6","1","0","6","0","0"
"5","2","5","0","8","6","1","7.566","3.054","14.342","3.879"
"5","2","6","0","30","6","1","28.431","3.928","53.694","42.498"
"5","2","7","0","76","6","2","72.213","5.922","135.218","122.412"
"5","2","8","0","145","7","2","138.856","9.333","256.18","240.759"
"5","2","9","29","265","7","2","287.582","14.418","518.506","496.478"
"5","2","10","146","371","7","2","519.07","22.305","902.968","868.946"
"5","2","11","848","139","7","2","981.116","36.931","1591.063","1528.713"
"5","2","12","851","139","7","2","991.91","39.163","1590.799","1528.462"
"5","2","13","65","358","6","2","424.785","21.807","740.821","712.192"
"5","2","14","12","234","6","1","236.792","15.194","425.587","406.045"
"5","2","15","1","170","5","1","164.021","10.087","301.59","285.116"
"5","2","16","0","57","4","1","54.123","4.242","102.079","89.942"
"5","2","17","0","31","4","1","29.383","2.318","55.874","44.636"
"5","2","18","0","11","3","2","10.407","0.854","19.912","9.347"
"5","2","19","0","0","3","3","0","3","0","0"
"5","2","20","0","0","3","3","0","3","0","0"
"5","2","21","0","0","3","4","0","3","0","0"
"5","2","22","0","0","3","4","0","3","0","0"
"5","2","23","0","0","4","3","0","4","0","0"
"5","3","0","0","0","4","3","0","4","0","0"
"5","3","1","0","0","5","3","0","5","0","0"
"5","3","2","0","0","5","4","0","5","0","0"
"5","3","3","0","0","4","4","0","4","0","0"
"5","3","4","0","0","4","4","0","4","0","0"
"5","3","5","54","33","4","4","28.748","2.745","54.568","43.355"
"5","3","6","0","13","4","4","12.305","2.411","23.39","12.761"
"5","3","7","103","174","5","4","215.276","8.615","391.441","372.773"
"5","3","8","302","234","5","4","429.143","14.733","764.885","735.487"
"5","3","9","458","253","6","4","633.551","21.57","1102.427","1061.099"
"5","3","10","917","106","7","4","945.458","30.866","1578.109","1516.373"
"5","3","11","364","368","7","4","749.277","26.98","1275.425","1227.162"
"5","3","12","917","118","7","4","1027.12","33.174","1696.944","1629.454"
"5","3","13","886","126","7","4","962.152","32.396","1594.845","1532.316"
"5","3","14","851","124","7","4","844.349","29.353","1416.687","1362.349"
"5","3","15","419","228","7","4","526.387","21.133","913.075","878.7"
"5","3","16","494","144","6","4","392.194","15.761","677.945","651.276"
"5","3","17","574","85","5","4","246.807","10.627","393.541","374.819"
"5","3","18","341","51","5","3","65.024","5.631","94.741","82.75"
"5","3","19","0","0","4","3","0","4","0","0"
"5","3","20","0","0","4","3","0","4","0","0"
"5","3","21","0","0","4","3","0","4","0","0"
"5","3","22","0","0","3","3","0","3","0","0"
"5","3","23","0","0","3","2","0","3","0","0"
"5","4","0","0","0","3","2","0","3","0","0"
"5","4","1","0","0","2","2","0","2","0","0"
"5","4","2","0","0","2","2","0","2","0","0"
"5","4","3","0","0","2","2","0","2","0","0"
"5","4","4","0","0","2","2","0","2","0","0"
"5","4","5","256","37","3","1","28.731","0.814","54.983","43.763"
"5","4","6","556","71","4","1","189.351","8.388","286.569","270.448"
"5","4","7","373","148","4","1","311.499","14.229","537.936","515.368"
"5","4","8","813","101","5","1","619.737","26.931","1034.805","996.037"
"5","4","9","863","111","6","1","804.81","35.874","1305.69","1256.156"
"5","4","10","887","121","6","1","935.54","41.064","1484.656","1427.262"
"5","4","11","899","126","6","1","1011.005","44.103","1581.005","1519.133"
"5","4","12","595","275","7","1","889.931","41.677","1409.24","1355.231"
"5","4","13","642","235","7","1","862.792","40.17","1376.203","1323.644"
"5","4","14","0","80","7","1","76.141","13.537","137.889","125.029"
"5","4","15","29","235","7","1","252.254","14.172","454.972","434.662"
"5","4","16","0","9","6","1","8.53","5.196","16.022","5.527"
"5","4","17","15","112","6","1","110.23","7.175","203.723","189.47"
"5","4","18","412","40","5","1","60.847","5.058","80.738","69.022"
"5","4","19","0","0","5","1","0","5","0","0"
"5","4","20","0","0","4","1","0","4","0","0"
"5","4","21","0","0","4","1","0","4","0","0"
"5","4","22","0","0","4","1","0","4","0","0"
"5","4","23","0","0","4","1","0","4","0","0"
"5","5","0","0","0","3","1","0","3","0","0"
"5","5","1","0","0","3","1","0","3","0","0"
"5","5","2","0","0","3","2","0","3","0","0"
"5","5","3","0","0","2","2","0","2","0","0"
"5","5","4","0","0","2","2","0","2","0","0"
"5","5","5","299","36","3","2","28.603","1.292","54.629","43.415"
"5","5","6","6","92","4","1","87.973","4.422","165.091","151.665"
"5","5","7","58","171","5","1","190.585","9.911","346.884","329.323"
"5","5","8","521","177","7","1","514.482","24.429","873.317","840.317"
"5","5","9","495","239","8","1","649.321","32.033","1075.097","1034.814"
"5","5","10","464","294","9","1","743.319","36.848","1205.361","1159.974"
"5","5","11","392","354","10","1","761.667","38.904","1223.181","1177.071"
"5","5","12","301","389","10","1","714.224","37.49","1155.201","1111.816"
"5","5","13","258","377","10","0","643.966","40.997","1023.113","984.779"
"5","5","14","869","115","10","0","846.597","47.388","1297.572","1248.381"
"5","5","15","207","274","10","0","418.584","34.173","684.673","657.798"
"5","5","16","744","96","9","0","470.715","31.369","749.746","720.833"
"5","5","17","615","79","8","0","254.493","22.533","382.725","364.276"
"5","5","18","385","50","7","1","69.428","8.627","96.91","84.876"
"5","5","19","0","0","7","1","0","7","0","0"
"5","5","20","0","0","7","1","0","7","0","0"
"5","5","21","0","0","6","1","0","6","0","0"
"5","5","22","0","0","6","1","0","6","0","0"
"5","5","23","0","0","5","1","0","5","0","0"
"5","6","0","0","0","5","1","0","5","0","0"
"5","6","1","0","0","4","1","0","4","0","0"
"5","6","2","0","0","4","1","0","4","0","0"
"5","6","3","0","0","3","1","0","3","0","0"
"5","6","4","0","0","3","1","0","3","0","0"
"5","6","5","260","39","4","1","30.802","1.918","58.673","47.382"
"5","6","6","530","76","5","0","191.116","11.009","289.803","273.607"
"5","6","7","708","92","6","0","404.638","23.573","656.242","630.233"
"5","6","8","253","246","7","0","411.797","27.041","694.604","667.424"
"5","6","9","275","311","8","0","543.743","33.058","896.9","863.089"
"5","6","10","359","340","9","0","688.114","40.292","1096.849","1055.736"
"5","6","11","6","196","10","0","195.106","24.396","336.219","318.918"
"5","6","12","2","162","10","0","157.788","17.081","281.233","265.236"
"5","6","13","876","127","11","0","956.328","48.5","1460.955","1404.637"
"5","6","14","852","121","11","0","844.471","50.367","1274.175","1225.964"
"5","6","15","809","111","10","0","674.179","43.056","1046.809","1007.593"
"5","6","16","758","91","10","0","473.656","34.682","742.112","713.443"
"5","6","17","639","73","9","0","256.489","23.619","382.166","363.732"
"5","6","18","426","47","8","0","70.081","11.971","92.7","80.749"
"5","6","19","0","0","8","0","0","8","0","0"
"5","6","20","0","0","7","0","0","7","0","0"
"5","6","21","0","0","7","0","0","7","0","0"
"5","6","22","0","0","6","0","0","6","0","0"
"5","6","23","0","0","5","0","0","5","0","0"
"5","7","0","0","0","4","0","0","4","0","0"
"5","7","1","0","0","4","1","0","4","0","0"
"5","7","2","0","0","3","1","0","3","0","0"
"5","7","3","0","0","3","1","0","3","0","0"
"5","7","4","0","0","3","2","0","3","0","0"
"5","7","5","337","36","4","1","29.994","1.886","57.141","45.879"
"5","7","6","602","66","6","1","198.66","10.762","295.938","279.598"
"5","7","7","739","85","8","1","412.794","21.873","674.092","647.541"
"5","7","8","822","98","10","0","626.353","37.927","991.898","954.71"
"5","7","9","874","106","11","0","807.751","46.855","1239.382","1192.61"
"5","7","10","903","112","11","0","943.532","52.586","1409.716","1355.686"
"5","7","11","919","114","12","0","1020.251","56.785","1491.02","1433.335"
"5","7","12","923","114","12","0","1032.06","57.634","1501.296","1443.141"
"5","7","13","910","114","13","0","974.96","56.802","1424.091","1369.424"
"5","7","14","889","108","13","0","857.503","52.711","1277.596","1229.242"
"5","7","15","849","100","12","0","690.765","45.524","1058.757","1019.092"
"5","7","16","786","86","12","0","483.487","37.033","748.423","719.552"
"5","7","17","671","70","11","0","263.812","25.924","387.789","369.213"
"5","7","18","460","46","10","0","72.363","14.167","92.449","80.503"
"5","7","19","0","0","8","0","0","8","0","0"
"5","7","20","0","0","7","0","0","7","0","0"
"5","7","21","0","0","6","1","0","6","0","0"
"5","7","22","0","0","5","1","0","5","0","0"
"5","7","23","0","0","5","1","0","5","0","0"
"5","8","0","0","0","4","1","0","4","0","0"
"5","8","1","0","0","4","2","0","4","0","0"
"5","8","2","0","0","3","2","0","3","0","0"
"5","8","3","0","0","3","2","0","3","0","0"
"5","8","4","0","0","3","2","0","3","0","0"
"5","8","5","325","38","4","1","32.673","1.992","62.216","50.858"
"5","8","6","585","69","6","1","199.07","10.799","298.744","282.338"
"5","8","7","734","87","8","0","413.592","25.93","663.418","637.192"
"5","8","8","814","101","10","0","625.712","37.929","991.214","954.051"
"5","8","9","863","110","11","0","804.365","46.736","1235.081","1188.485"
"5","8","10","894","116","12","0","940.558","53.359","1399.451","1345.874"
"5","8","11","909","119","12","0","1016.692","56.657","1486.886","1429.39"
"5","8","12","910","120","13","0","1026.488","58.315","1487.552","1430.026"
"5","8","13","902","116","13","0","970.405","56.627","1418.835","1364.402"
"5","8","14","876","112","13","0","851.78","52.497","1270.617","1222.555"
"5","8","15","830","105","13","0","684.039","46.16","1045.263","1006.104"
"5","8","16","765","91","12","0","479.242","36.828","743.465","714.752"
"5","8","17","648","74","12","0","262.213","26.765","385.935","367.406"
"5","8","18","433","48","11","0","73.228","15.172","95.192","83.192"
"5","8","19","0","0","9","1","0","9","0","0"
"5","8","20","0","0","8","0","0","8","0","0"
"5","8","21","0","0","7","0","0","7","0","0"
"5","8","22","0","0","6","0","0","6","0","0"
"5","8","23","0","0","5","0","0","5","0","0"
"5","9","0","0","0","5","0","0","5","0","0"
"5","9","1","0","0","4","0","0","4","0","0"
"5","9","2","0","0","4","1","0","4","0","0"
"5","9","3","0","0","3","1","0","3","0","0"
"5","9","4","0","0","3","1","0","3","0","0"
"5","9","5","235","45","4","0","37.838","0.754","68.402","56.925"
"5","9","6","485","88","6","0","194.513","12.251","299.915","283.481"
"5","9","7","673","105","8","0","406.268","25.6","655.868","629.871"
"5","9","8","752","126","9","0","614.356","36.526","981.309","944.505"
"5","9","9","797","144","10","0","792.88","45.355","1226.692","1180.439"
"5","9","10","834","151","11","0","930.157","52.053","1393.876","1340.544"
"5","9","11","664","245","12","0","924.952","53.683","1374.987","1322.48"
"5","9","12","819","178","13","0","1007.022","57.139","1468.929","1412.25"
"5","9","13","862","142","13","0","968.019","56.428","1416.948","1362.598"
"5","9","14","525","248","13","0","707.16","47.763","1082.797","1042.221"
"5","9","15","356","253","13","0","504.973","38.866","805.325","774.609"
"5","9","16","552","134","13","0","417.265","33.92","662.034","635.85"
"5","9","17","193","128","12","0","179.75","22.762","293.719","277.431"
"5","9","18","102","60","10","0","61.608","12.333","103.327","91.166"
"5","9","19","0","0","9","1","0","9","0","0"
"5","9","20","0","0","8","1","0","8","0","0"
"5","9","21","0","0","8","0","0","8","0","0"
"5","9","22","0","0","7","0","0","7","0","0"
"5","9","23","0","0","7","0","0","7","0","0"
"5","10","0","0","0","7","0","0","7","0","0"
"5","10","1","0","0","6","0","0","6","0","0"
"5","10","2","0","0","6","0","0","6","0","0"
"5","10","3","0","0","5","1","0","5","0","0"
"5","10","4","0","0","5","1","0","5","0","0"
"5","10","5","72","47","6","1","41.295","4.38","76.337","64.707"
"5","10","6","156","109","6","1","138.654","8.546","238.962","223.93"
"5","10","7","177","184","7","1","258.489","14.854","454.312","434.019"
"5","10","8","200","260","8","1","388.291","21.418","673.597","647.061"
"5","10","9","755","157","10","1","776.45","37.341","1251.552","1204.279"
"5","10","10","806","157","11","1","911.73","44.729","1420.185","1365.692"
"5","10","11","829","158","12","1","989.204","48.73","1510.039","1451.482"
"5","10","12","836","155","12","0","1000.079","56.426","1464.566","1408.084"
"5","10","13","827","151","13","0","945.558","55.676","1389.845","1336.689"
"5","10","14","803","141","13","0","827.944","51.561","1241.6","1194.736"
"5","10","15","762","128","13","0","664.352","45.321","1020.53","982.291"
"5","10","16","685","113","12","0","463.546","36.096","724.602","696.486"
"5","10","17","573","89","11","1","257.046","21.116","394.905","376.149"
"5","10","18","373","56","10","1","76.951","11.941","107.442","95.199"
"5","10","19","0","0","9","1","0","9","0","0"
"5","10","20","0","0","9","1","0","9","0","0"
"5","10","21","0","0","8","1","0","8","0","0"
"5","10","22","0","0","7","1","0","7","0","0"
"5","10","23","0","0","7","1","0","7","0","0"
"5","11","0","0","0","7","0","0","7","0","0"
"5","11","1","0","0","6","0","0","6","0","0"
"5","11","2","0","0","6","0","0","6","0","0"
"5","11","3","0","0","6","0","0","6","0","0"
"5","11","4","0","0","6","0","0","6","0","0"
"5","11","5","263","46","7","0","40.384","4.015","69.763","58.26"
"5","11","6","513","85","8","0","201.449","14.675","306.382","289.795"
"5","11","7","647","114","9","0","405.94","26.637","654.171","628.224"
"5","11","8","734","132","10","0","611.132","37.342","972.809","936.312"
"5","11","9","798","140","11","0","791.268","46.188","1219.003","1173.063"
"5","11","10","862","130","12","0","934.758","53.085","1392.999","1339.705"
"5","11","11","878","133","13","0","1003.458","57.086","1464.087","1407.627"
"5","11","12","885","130","14","0","1014.557","58.743","1466.782","1410.2"
"5","11","13","884","122","14","0","962.086","57.174","1402.482","1348.771"
"5","11","14","860","116","15","0","845.061","54.009","1250.474","1203.245"
"5","11","15","813","109","14","0","679.325","46.864","1034.738","995.972"
"5","11","16","745","96","14","0","477.43","38.579","735.59","707.127"
"5","11","17","615","81","13","1","262.57","23.368","396.618","377.819"
"5","11","18","393","55","11","1","79.34","13.087","108.958","96.685"
"5","11","19","0","10","10","1","9.468","7.891","17.577","7.055"
"5","11","20","0","0","10","2","0","10","0","0"
"5","11","21","0","0","9","1","0","9","0","0"
"5","11","22","0","0","8","1","0","8","0","0"
"5","11","23","0","0","7","1","0","7","0","0"
"5","12","0","0","0","7","1","0","7","0","0"
"5","12","1","0","0","7","1","0","7","0","0"
"5","12","2","0","0","7","1","0","7","0","0"
"5","12","3","0","0","7","1","0","7","0","0"
"5","12","4","0","0","7","1","0","7","0","0"
"5","12","5","65","50","7","1","44.128","5.52","80.955","69.234"
"5","12","6","503","73","8","0","188.494","14.122","284.993","268.908"
