"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","28","2","0","0","5","1","0","5","0","0"
"2","28","3","0","0","5","1","0","5","0","0"
"2","28","4","0","0","5","1","0","5","0","0"
"2","28","5","0","0","4","1","0","4","0","0"
"2","28","6","0","0","4","1","0","4","0","0"
"2","28","7","35","27","4","1","35.818","2.315","159.707","131.231"
"2","28","8","0","78","5","1","76.922","5.059","361.428","328.933"
"2","28","9","28","139","5","1","160.499","8.672","739.731","698.883"
"2","28","10","67","196","6","0","253.672","16.808","1128.873","1078.323"
"2","28","11","43","216","6","0","261.705","18.377","1158.317","1106.987"
"2","28","12","30","215","7","0","250.622","18.978","1106.609","1056.645"
"2","28","13","11","184","7","0","191.458","16.3","855.865","812.24"
"2","28","14","219","192","8","0","359.67","23.7","1544.424","1482.27"
"2","28","15","687","76","7","0","465.898","28.699","1899.039","1825.967"
"2","28","16","0","5","6","1","4.728","6.839","22.047","0"
"2","28","17","0","0","6","1","0","6","0","0"
"2","28","18","0","0","6","1","0","6","0","0"
"2","28","19","0","0","6","1","0","6","0","0"
"2","28","20","0","0","6","2","0","6","0","0"
"2","28","21","0","0","6","2","0","6","0","0"
"2","28","22","0","0","6","2","0","6","0","0"
"2","28","23","0","0","6","2","0","6","0","0"
"3","1","0","0","0","6","2","0","6","0","0"
"3","1","1","0","0","6","2","0","6","0","0"
"3","1","2","0","0","5","3","0","5","0","0"
"3","1","3","0","0","5","3","0","5","0","0"
"3","1","4","0","0","5","3","0","5","0","0"
"3","1","5","0","0","5","3","0","5","0","0"
"3","1","6","0","0","5","3","0","5","0","0"
"3","1","7","0","5","5","3","4.726","2.88","22.415","0"
"3","1","8","0","13","5","3","12.304","3.118","58.294","31.723"
"3","1","9","0","91","5","3","87.61","5.327","411.175","377.642"
"3","1","10","63","198","5","2","252.823","11.061","1154.682","1103.449"
"3","1","11","16","195","5","2","206.788","10.449","948.771","902.851"
"3","1","12","18","203","5","1","216.971","11.839","989.461","942.516"
"3","1","13","80","237","6","1","314.196","16.497","1401.893","1343.864"
"3","1","14","246","192","6","1","387.871","19.845","1695.562","1628.869"
"3","1","15","121","145","7","1","223.624","15.419","991.651","944.651"
"3","1","16","7","76","6","1","77.526","7.669","358.69","326.251"
"3","1","17","0","14","5","1","13.26","2.904","62.882","36.227"
"3","1","18","0","0","5","1","0","5","0","0"
"3","1","19","0","0","5","1","0","5","0","0"
"3","1","20","0","0","5","1","0","5","0","0"
"3","1","21","0","0","5","1","0","5","0","0"
"3","1","22","0","0","5","1","0","5","0","0"
"3","1","23","0","0","6","1","0","6","0","0"
"3","2","0","0","0","5","1","0","5","0","0"
"3","2","1","0","0","5","1","0","5","0","0"
"3","2","2","0","0","5","1","0","5","0","0"
"3","2","3","0","0","5","2","0","5","0","0"
"3","2","4","0","0","4","2","0","4","0","0"
"3","2","5","0","0","4","2","0","4","0","0"
"3","2","6","0","0","4","2","0","4","0","0"
"3","2","7","0","20","5","1","18.957","2.473","90.062","62.902"
"3","2","8","311","83","6","1","222.511","11.588","958.172","912.017"
"3","2","9","0","119","7","1","116.6","10.151","535.874","499.66"
"3","2","10","0","95","8","1","90.817","9.325","418.893","385.197"
"3","2","11","0","118","8","1","113.636","10.003","522.593","486.67"
"3","2","12","18","207","8","1","221.112","14.272","997.502","950.353"
"3","2","13","257","235","8","1","470.334","24.062","2023.942","1946.801"
"3","2","14","38","184","8","0","218.502","21.009","954.626","908.56"
"3","2","15","90","146","8","0","201.376","17.329","887.366","842.97"
"3","2","16","0","31","7","0","29.382","8.088","136.259","108.23"
"3","2","17","0","6","6","0","5.673","1.75","27.034","1.035"
"3","2","18","0","0","6","1","0","6","0","0"
"3","2","19","0","0","6","1","0","6","0","0"
"3","2","20","0","0","6","1","0","6","0","0"
"3","2","21","0","0","5","1","0","5","0","0"
"3","2","22","0","0","5","1","0","5","0","0"
"3","2","23","0","0","5","1","0","5","0","0"
"3","3","0","0","0","5","1","0","5","0","0"
"3","3","1","0","0","5","1","0","5","0","0"
"3","3","2","0","0","4","1","0","4","0","0"
"3","3","3","0","0","4","1","0","4","0","0"
"3","3","4","0","0","4","1","0","4","0","0"
"3","3","5","0","0","4","1","0","4","0","0"
"3","3","6","0","0","4","1","0","4","0","0"
"3","3","7","279","34","5","0","96.92","4.913","372.619","339.892"
"3","3","8","565","67","6","0","309.897","18.462","1271.559","1217.169"
"3","3","9","702","86","7","0","514.74","30.07","2102.617","2022.855"
"3","3","10","471","163","9","0","530.968","34.421","2163.602","2081.775"
"3","3","11","544","170","10","0","638.038","39.353","2546.586","2451.165"
"3","3","12","480","199","10","0","632.741","40.028","2519.674","2425.243"
"3","3","13","489","191","11","0","612.56","40.199","2434.177","2342.858"
"3","3","14","774","95","11","0","654.466","41.51","2563.364","2467.321"
"3","3","15","505","104","10","0","401.948","31.888","1624.74","1560.194"
"3","3","16","478","59","9","0","248.495","22.515","986.213","939.351"
"3","3","17","0","13","7","0","12.309","8.241","57.046","30.498"
"3","3","18","0","0","6","0","0","6","0","0"
"3","3","19","0","0","6","1","0","6","0","0"
"3","3","20","0","0","6","1","0","6","0","0"
"3","3","21","0","0","6","1","0","6","0","0"
"3","3","22","0","0","6","1","0","6","0","0"
"3","3","23","0","0","7","1","0","7","0","0"
"3","4","0","0","0","6","1","0","6","0","0"
"3","4","1","0","0","6","1","0","6","0","0"
"3","4","2","0","0","5","1","0","5","0","0"
"3","4","3","0","0","5","1","0","5","0","0"
"3","4","4","0","0","4","2","0","4","0","0"
"3","4","5","0","0","4","2","0","4","0","0"
"3","4","6","0","0","4","2","0","4","0","0"
"3","4","7","0","22","5","1","20.854","2.548","99.045","71.717"
"3","4","8","0","46","6","1","43.644","4.635","205.442","176.081"
"3","4","9","182","161","7","0","280.758","17.475","1233.733","1180.376"
"3","4","10","0","75","8","0","71.271","12.249","324.528","292.79"
"3","4","11","0","84","8","0","79.868","9.063","368.813","336.164"
"3","4","12","0","124","9","0","119.503","12.26","544.126","507.73"
"3","4","13","0","74","9","0","70.333","10.46","322.798","291.096"
"3","4","14","271","196","9","0","411.196","25.456","1751.586","1683.168"
"3","4","15","0","119","9","0","116.685","17.074","519.952","484.087"
"3","4","16","0","25","8","0","23.683","6.781","110.456","82.915"
"3","4","17","0","20","7","0","18.964","3.327","89.767","62.613"
"3","4","18","0","0","7","0","0","7","0","0"
"3","4","19","0","0","7","0","0","7","0","0"
"3","4","20","0","0","7","0","0","7","0","0"
"3","4","21","0","0","6","0","0","6","0","0"
"3","4","22","0","0","6","0","0","6","0","0"
"3","4","23","0","0","6","0","0","6","0","0"
"3","5","0","0","0","6","0","0","6","0","0"
"3","5","1","0","0","5","0","0","5","0","0"
"3","5","2","0","0","5","0","0","5","0","0"
"3","5","3","0","0","5","0","0","5","0","0"
"3","5","4","0","0","4","1","0","4","0","0"
"3","5","5","0","0","4","1","0","4","0","0"
"3","5","6","0","0","4","2","0","4","0","0"
"3","5","7","0","1","5","2","0.945","2.418","4.489","0"
"3","5","8","0","3","6","1","2.838","2.862","13.459","0"
"3","5","9","0","76","7","1","72.262","6.637","337.23","305.233"
"3","5","10","0","54","7","1","51.275","6.391","239.543","209.512"
"3","5","11","0","77","8","1","73.196","8.099","339.431","307.388"
"3","5","12","0","49","8","1","46.541","7.234","216.635","187.055"
"3","5","13","0","37","8","1","35.122","6.567","163.958","135.4"
"3","5","14","92","207","8","1","281.791","15.947","1258.228","1204.203"
"3","5","15","0","24","8","1","22.745","8.018","105.511","78.062"
"3","5","16","0","29","7","1","27.481","5.054","129.127","101.234"
"3","5","17","0","2","7","1","1.889","4.076","8.915","0"
"3","5","18","0","0","7","1","0","7","0","0"
"3","5","19","0","0","7","1","0","7","0","0"
"3","5","20","0","0","7","1","0","7","0","0"
"3","5","21","0","0","7","1","0","7","0","0"
"3","5","22","0","0","7","0","0","7","0","0"
"3","5","23","0","0","7","0","0","7","0","0"
"3","6","0","0","0","7","1","0","7","0","0"
"3","6","1","0","0","6","0","0","6","0","0"
"3","6","2","0","0","6","0","0","6","0","0"
"3","6","3","0","0","6","0","0","6","0","0"
"3","6","4","0","0","6","0","0","6","0","0"
"3","6","5","0","0","6","1","0","6","0","0"
"3","6","6","0","0","6","1","0","6","0","0"
"3","6","7","0","31","6","0","29.606","2.434","140.675","112.562"
"3","6","8","524","77","7","0","310.706","18.624","1285.631","1230.855"
"3","6","9","46","160","8","0","193.212","18.071","853.441","809.875"
"3","6","10","32","197","9","0","228.505","19.139","1007.604","960.198"
"3","6","11","35","225","10","0","264.008","22.067","1149.222","1098.133"
"3","6","12","55","247","10","0","306.271","24.255","1319.627","1263.909"
"3","6","13","12","195","10","0","202.784","20.424","889.667","845.214"
"3","6","14","0","105","9","0","100.78","13.515","456.323","421.832"
"3","6","15","0","127","8","0","124.796","11.993","568.899","531.954"
"3","6","16","84","92","8","0","129.857","12.585","573.617","536.568"
"3","6","17","0","26","7","0","25.032","6.006","117.135","89.468"
"3","6","18","0","0","7","0","0","7","0","0"
"3","6","19","0","0","7","1","0","7","0","0"
"3","6","20","0","0","7","1","0","7","0","0"
"3","6","21","0","0","7","0","0","7","0","0"
"3","6","22","0","0","7","0","0","7","0","0"
"3","6","23","0","0","7","0","0","7","0","0"
"3","7","0","0","0","7","0","0","7","0","0"
"3","7","1","0","0","7","0","0","7","0","0"
"3","7","2","0","0","7","0","0","7","0","0"
"3","7","3","0","0","7","0","0","7","0","0"
"3","7","4","0","0","7","0","0","7","0","0"
"3","7","5","0","0","7","0","0","7","0","0"
"3","7","6","0","0","7","0","0","7","0","0"
"3","7","7","315","40","7","0","115.113","8.447","441.672","407.494"
"3","7","8","557","76","8","0","325.675","21.346","1330.969","1274.936"
"3","7","9","668","101","9","0","522.996","32.426","2120.231","2039.875"
"3","7","10","769","103","10","0","691.942","41.181","2723.583","2621.51"
"3","7","11","276","247","10","0","505.724","35.973","2056.351","1978.135"
"3","7","12","128","268","10","0","402.39","30.533","1682.155","1615.871"
"3","7","13","216","255","11","0","452.747","32.401","1873.568","1801.311"
"3","7","14","284","202","10","0","428.798","31.023","1779.363","1710.08"
"3","7","15","461","119","10","0","399.427","29.673","1638.133","1573.185"
"3","7","16","517","61","9","0","270.024","23.337","1071.473","1022.424"
"3","7","17","202","31","8","0","71.025","12.205","265.193","234.653"
"3","7","18","0","0","8","0","0","8","0","0"
"3","7","19","0","0","7","0","0","7","0","0"
"3","7","20","0","0","7","0","0","7","0","0"
"3","7","21","0","0","6","0","0","6","0","0"
"3","7","22","0","0","6","1","0","6","0","0"
"3","7","23","0","0","6","1","0","6","0","0"
"3","8","0","0","0","6","1","0","6","0","0"
"3","8","1","0","0","6","1","0","6","0","0"
"3","8","2","0","0","6","1","0","6","0","0"
"3","8","3","0","0","6","1","0","6","0","0"
"3","8","4","0","0","6","1","0","6","0","0"
"3","8","5","0","0","7","1","0","7","0","0"
"3","8","6","0","0","7","1","0","7","0","0"
"3","8","7","0","1","7","1","0.945","3.822","4.463","0"
"3","8","8","0","13","8","0","12.306","3.537","58.201","31.633"
"3","8","9","0","23","9","0","21.801","5.231","102.36","74.971"
"3","8","10","0","30","9","0","28.463","5.786","133.321","105.348"
"3","8","11","0","22","9","0","20.877","5.519","97.9","70.595"
"3","8","12","0","70","10","0","66.539","8.825","307.586","276.193"
"3","8","13","0","127","10","0","122.478","13.18","555.395","518.75"
"3","8","14","4","165","10","0","165.241","16.251","738.91","698.082"
"3","8","15","113","161","10","0","237.345","20.137","1032.802","984.751"
"3","8","16","0","13","10","0","12.304","10.897","56.364","29.829"
"3","8","17","60","32","9","0","44.015","6.609","187.674","158.658"
"3","8","18","0","0","9","0","0","9","0","0"
"3","8","19","0","0","9","0","0","9","0","0"
"3","8","20","0","0","9","0","0","9","0","0"
"3","8","21","0","0","9","0","0","9","0","0"
"3","8","22","0","0","9","1","0","9","0","0"
"3","8","23","0","0","9","1","0","9","0","0"
"3","9","0","0","0","9","0","0","9","0","0"
"3","9","1","0","0","8","0","0","8","0","0"
"3","9","2","0","0","8","0","0","8","0","0"
"3","9","3","0","0","8","0","0","8","0","0"
"3","9","4","0","0","8","0","0","8","0","0"
"3","9","5","0","0","8","0","0","8","0","0"
"3","9","6","0","0","8","0","0","8","0","0"
"3","9","7","42","46","8","0","55.541","5.896","247.817","217.622"
"3","9","8","107","116","10","0","169.696","15.357","744.43","703.472"
"3","9","9","147","177","11","0","279.929","23.005","1203.278","1150.745"
"3","9","10","355","204","12","0","492.296","33.697","2018.15","1941.201"
"3","9","11","2","178","13","0","176.325","24.397","759.608","718.292"
"3","9","12","71","265","13","0","339.805","27.627","1440.974","1381.828"
"3","9","13","97","257","13","0","349.533","29.703","1466.793","1406.904"
"3","9","14","96","220","13","0","299.036","27.808","1264.224","1210.036"
"3","9","15","37","154","12","0","179.821","21.338","782.556","740.695"
"3","9","16","21","93","11","0","102.655","15.245","457.182","422.673"
"3","9","17","301","31","9","0","89.013","11.228","319.775","288.134"
"3","9","18","0","0","8","0","0","8","0","0"
"3","9","19","0","0","8","0","0","8","0","0"
"3","9","20","0","0","7","0","0","7","0","0"
"3","9","21","0","0","6","0","0","6","0","0"
"3","9","22","0","0","6","1","0","6","0","0"
"3","9","23","0","0","6","1","0","6","0","0"
"3","10","0","0","0","5","1","0","5","0","0"
"3","10","1","0","0","5","1","0","5","0","0"
"3","10","2","0","0","5","1","0","5","0","0"
"3","10","3","0","0","5","1","0","5","0","0"
"3","10","4","0","0","5","1","0","5","0","0"
"3","10","5","0","0","5","1","0","5","0","0"
"3","10","6","0","0","5","1","0","5","0","0"
"3","10","7","94","50","7","0","73.81","5.765","318.541","286.926"
"3","10","8","586","72","8","0","341.009","21.503","1396.703","1338.821"
"3","10","9","707","88","10","0","540.382","34.157","2174.467","2092.27"
"3","10","10","763","100","12","0","690.592","43.113","2693.757","2592.821"
"3","10","11","416","225","13","0","608.538","42.354","2395.631","2305.698"
"3","10","12","531","196","13","0","683.703","44.336","2664.937","2565.094"
"3","10","13","455","209","14","0","615.781","43.477","2408.867","2318.46"
"3","10","14","760","96","14","0","662.46","44.579","2559.249","2463.359"
"3","10","15","688","85","13","0","497.917","38.238","1951.003","1876.252"
"3","10","16","522","64","12","0","278.874","27.617","1089.162","1039.654"
"3","10","17","77","35","11","0","52.131","14.471","212.995","183.486"
"3","10","18","0","0","11","0","0","11","0","0"
"3","10","19","0","0","10","0","0","10","0","0"
"3","10","20","0","0","10","0","0","10","0","0"
"3","10","21","0","0","9","0","0","9","0","0"
"3","10","22","0","0","9","0","0","9","0","0"
"3","10","23","0","0","8","0","0","8","0","0"
"3","11","0","0","0","8","0","0","8","0","0"
"3","11","1","0","0","8","0","0","8","0","0"
"3","11","2","0","0","8","0","0","8","0","0"
"3","11","3","0","0","7","0","0","7","0","0"
"3","11","4","0","0","7","0","0","7","0","0"
"3","11","5","0","0","7","0","0","7","0","0"
"3","11","6","0","0","8","0","0","8","0","0"
"3","11","7","0","5","8","0","4.727","3.239","22.383","0"
"3","11","8","0","77","9","0","73.977","7.819","343.469","311.344"
"3","11","9","9","152","10","0","155.191","14.952","697.544","657.681"
"3","11","10","57","223","11","0","275.402","22.638","1194.623","1142.323"
"3","11","11","80","262","11","0","342.189","26.805","1456.492","1396.9"
"3","11","12","22","228","11","0","245.484","23.606","1061.275","1012.491"
"3","11","13","0","136","11","1","131.42","14.926","591.313","553.869"
"3","11","14","334","204","11","1","469.033","26.345","1990.569","1914.527"
"3","11","15","519","116","10","1","433.639","26.361","1807.69","1737.52"
"3","11","16","387","81","9","1","243.899","18.457","1007.788","960.378"
"3","11","17","283","36","8","1","92.044","10.401","340.02","307.966"
"3","11","18","0","0","6","1","0","6","0","0"
"3","11","19","0","0","6","1","0","6","0","0"
"3","11","20","0","0","6","1","0","6","0","0"
"3","11","21","0","0","5","1","0","5","0","0"
"3","11","22","0","0","5","1","0","5","0","0"
"3","11","23","0","0","4","1","0","4","0","0"
"3","12","0","0","0","4","2","0","4","0","0"
"3","12","1","0","0","3","2","0","3","0","0"
"3","12","2","0","0","3","2","0","3","0","0"
"3","12","3","0","0","3","2","0","3","0","0"
"3","12","4","0","0","3","2","0","3","0","0"
"3","12","5","0","0","4","2","0","4","0","0"
"3","12","6","0","0","4","1","0","4","0","0"
"3","12","7","449","45","6","1","157.977","8.966","602.996","565.29"
"3","12","8","678","70","7","0","384.154","23.323","1560.817","1498.178"
"3","12","9","785","86","8","0","589.981","34.507","2371.536","2282.464"
"3","12","10","847","94","9","0","752.787","42.892","2940.716","2830.164"
"3","12","11","871","101","10","0","850.471","48.277","3243.802","3120.83"
"3","12","12","874","104","11","0","876.301","50.695","3302.204","3176.76"
"3","12","13","886","93","11","0","839.823","49.686","3177.293","3057.105"
"3","12","14","850","88","11","0","722.564","45.552","2777.914","2673.752"
"3","12","15","773","80","11","0","542.875","38.48","2124.493","2043.993"
"3","12","16","640","64","9","1","327.08","22.198","1307.232","1251.858"
"3","12","17","339","36","7","1","102.48","10.457","371.482","338.778"
"3","12","18","0","0","6","1","0","6","0","0"
"3","12","19","0","0","5","1","0","5","0","0"
"3","12","20","0","0","5","1","0","5","0","0"
"3","12","21","0","0","4","1","0","4","0","0"
"3","12","22","0","0","4","1","0","4","0","0"
"3","12","23","0","0","3","1","0","3","0","0"
"3","13","0","0","0","3","2","0","3","0","0"
"3","13","1","0","0","3","2","0","3","0","0"
"3","13","2","0","0","3","2","0","3","0","0"
"3","13","3","0","0","2","2","0","2","0","0"
"3","13","4","0","0","2","2","0","2","0","0"
"3","13","5","0","0","2","2","0","2","0","0"
"3","13","6","0","0","3","2","0","3","0","0"
"3","13","7","414","49","5","1","155.683","7.866","605.881","568.11"
"3","13","8","638","79","7","1","379.062","19.385","1574.813","1511.76"
"3","13","9","750","98","9","0","587.06","35.268","2354.051","2265.6"
"3","13","10","856","94","11","0","762.921","45.043","2948.166","2837.318"
"3","13","11","885","98","12","0","861.906","50.524","3248.837","3125.653"
"3","13","12","894","98","13","0","889.446","52.986","3310.966","3185.149"
"3","13","13","883","95","13","0","842.489","51.654","3154.511","3035.27"
"3","13","14","850","88","13","0","724.999","47.462","2760.235","2656.755"
"3","13","15","778","79","12","0","546.684","39.56","2128.684","2048.043"
"3","13","16","630","66","11","1","326.81","24.148","1296.997","1241.906"
"3","13","17","347","37","9","1","105.596","12.569","379.886","347.008"
"3","13","18","0","0","7","1","0","7","0","0"
"3","13","19","0","0","6","1","0","6","0","0"
"3","13","20","0","0","6","1","0","6","0","0"
"3","13","21","0","0","5","1","0","5","0","0"
"3","13","22","0","0","5","1","0","5","0","0"
"3","13","23","0","0","4","1","0","4","0","0"
"3","14","0","0","0","4","0","0","4","0","0"
"3","14","1","0","0","4","0","0","4","0","0"
"3","14","2","0","0","4","0","0","4","0","0"
"3","14","3","0","0","4","0","0","4","0","0"
"3","14","4","0","0","5","0","0","5","0","0"
"3","14","5","0","0","5","0","0","5","0","0"
"3","14","6","0","0","5","0","0","5","0","0"
"3","14","7","346","48","6","0","140.171","8.86","551.285","514.731"
"3","14","8","307","113","8","0","261.726","18.861","1110.996","1060.917"
"3","14","9","183","191","9","0","319.439","23.78","1368.539","1311.453"
"3","14","10","819","99","10","0","743.967","41.403","2930.268","2820.132"
"3","14","11","522","202","11","0","677.37","43.296","2654.051","2554.619"
"3","14","12","471","229","11","0","675.884","42.756","2657.309","2557.754"
"3","14","13","794","121","12","0","801.575","47.919","3062.504","2947.044"
"3","14","14","742","118","11","0","685.624","44.025","2659.868","2560.216"
"3","14","15","666","104","11","0","513.195","37.123","2028.52","1951.228"
"3","14","16","596","70","10","0","319.159","27.433","1251.42","1197.581"
"3","14","17","337","38","8","0","105.5","14.496","379.078","346.216"
"3","14","18","0","0","8","0","0","8","0","0"
"3","14","19","0","0","8","0","0","8","0","0"
"3","14","20","0","0","7","0","0","7","0","0"
"3","14","21","0","0","7","0","0","7","0","0"
"3","14","22","0","0","6","0","0","6","0","0"
"3","14","23","0","0","6","0","0","6","0","0"
"3","15","0","0","0","6","0","0","6","0","0"
"3","15","1","0","0","5","1","0","5","0","0"
"3","15","2","0","0","4","1","0","4","0","0"
"3","15","3","0","0","4","1","0","4","0","0"
"3","15","4","0","0","4","2","0","4","0","0"
"3","15","5","0","0","4","2","0","4","0","0"
"3","15","6","0","0","4","2","0","4","0","0"
"3","15","7","0","54","5","1","52.224","3.789","246.718","216.545"
"3","15","8","6","113","5","1","113.273","6.634","527.696","491.661"
"3","15","9","89","193","6","1","255.711","13.565","1151.784","1100.628"
"3","15","10","70","239","7","1","302.733","17.341","1345.556","1289.115"
"3","15","11","287","270","8","1","546.969","27.256","2321.613","2234.309"
"3","15","12","203","291","8","0","493.675","32.385","2045.484","1967.63"
"3","15","13","104","273","9","0","372.859","28.335","1575.282","1512.215"
"3","15","14","446","189","9","0","546.157","33.751","2236.039","2151.724"
"3","15","15","681","104","8","0","523.561","33.511","2107.354","2027.433"
"3","15","16","550","81","7","0","313.779","24.481","1254.768","1200.838"
"3","15","17","121","46","6","1","71.903","8.199","297.663","266.471"
"3","15","18","0","0","5","1","0","5","0","0"
"3","15","19","0","0","5","1","0","5","0","0"
"3","15","20","0","0","5","1","0","5","0","0"
"3","15","21","0","0","4","1","0","4","0","0"
"3","15","22","0","0","4","1","0","4","0","0"
"3","15","23","0","0","4","1","0","4","0","0"
"3","16","0","0","0","4","2","0","4","0","0"
"3","16","1","0","0","4","2","0","4","0","0"
"3","16","2","0","0","4","2","0","4","0","0"
"3","16","3","0","0","4","2","0","4","0","0"
"3","16","4","0","0","4","2","0","4","0","0"
"3","16","5","0","0","4","3","0","4","0","0"
"3","16","6","0","0","5","3","0","5","0","0"
"3","16","7","0","4","5","3","3.782","2.853","17.937","0"
"3","16","8","335","115","5","4","284.718","10.375","1257.039","1203.047"
"3","16","9","0","17","5","3","16.115","4.376","75.941","49.044"
"3","16","10","0","147","5","3","142.553","6.924","664.438","625.338"
"3","16","11","0","29","6","3","27.537","5.136","129.342","101.444"
"3","16","12","0","77","6","3","73.229","5.986","342.708","310.598"
"3","16","13","22","229","6","3","245.473","11.09","1123.186","1072.786"
"3","16","14","0","9","6","3","8.534","5.007","40.107","13.87"
"3","16","15","93","179","6","3","238.865","10.648","1087.614","1038.146"
"3","16","16","14","104","5","2","107.364","7.186","497.218","461.847"
"3","16","17","0","41","5","2","39.512","4.268","186.282","157.293"
"3","16","18","0","0","4","2","0","4","0","0"
"3","16","19","0","0","4","1","0","4","0","0"
"3","16","20","0","0","4","1","0","4","0","0"
"3","16","21","0","0","4","1","0","4","0","0"
"3","16","22","0","0","4","1","0","4","0","0"
"3","16","23","0","0","3","1","0","3","0","0"
"3","17","0","0","0","3","0","0","3","0","0"
"3","17","1","0","0","3","0","0","3","0","0"
"3","17","2","0","0","3","0","0","3","0","0"
"3","17","3","0","0","2","0","0","2","0","0"
"3","17","4","0","0","2","0","0","2","0","0"
"3","17","5","0","0","2","1","0","2","0","0"
"3","17","6","0","0","2","0","0","2","0","0"
"3","17","7","78","65","4","0","87.202","3.365","390.89","357.783"
"3","17","8","0","45","5","0","42.689","3.744","201.712","172.424"
"3","17","9","18","171","5","0","179.89","10.668","823.735","780.888"
"3","17","10","98","252","6","0","338.709","20.722","1482.028","1421.698"
"3","17","11","463","232","6","0","665.844","35.027","2721.037","2619.061"
"3","17","12","194","304","7","0","501.311","32.805","2073.124","1994.35"
"3","17","13","15","218","7","0","227.905","20.866","997.908","950.749"
"3","17","14","240","235","7","0","438.891","26.359","1866.099","1794.08"
"3","17","15","261","173","7","0","344.317","24.771","1460.601","1400.891"
"3","17","16","0","53","6","0","50.304","10.441","230.893","201.033"
"3","17","17","0","41","5","0","39.41","3.057","186.765","157.767"
"3","17","18","0","0","4","0","0","4","0","0"
"3","17","19","0","0","4","1","0","4","0","0"
"3","17","20","0","0","4","1","0","4","0","0"
"3","17","21","0","0","4","1","0","4","0","0"
"3","17","22","0","0","4","2","0","4","0","0"
"3","17","23","0","0","4","2","0","4","0","0"
"3","18","0","0","0","3","2","0","3","0","0"
"3","18","1","0","0","3","2","0","3","0","0"
"3","18","2","0","0","3","2","0","3","0","0"
"3","18","3","0","0","3","2","0","3","0","0"
"3","18","4","0","0","3","2","0","3","0","0"
"3","18","5","0","0","3","2","0","3","0","0"
"3","18","6","0","0","3","1","0","3","0","0"
"3","18","7","0","7","4","1","6.62","0.96","31.654","5.571"
"3","18","8","33","129","4","1","146.097","6.532","677.258","637.863"
"3","18","9","0","51","5","1","48.415","4.86","227.678","197.881"
"3","18","10","0","91","5","1","86.558","5.555","405.839","372.418"
"3","18","11","0","27","6","1","25.638","4.476","120.767","93.032"
"3","18","12","0","162","6","1","157.207","9.141","725.697","685.178"
"3","18","13","0","162","6","1","157.36","10.194","723.06","682.603"
"3","18","14","15","195","6","1","203.23","11.938","926.197","880.841"
"3","18","15","0","132","6","1","128.285","9.45","591.392","553.947"
"3","18","16","15","108","5","1","111.656","7.206","517.016","481.214"
"3","18","17","0","33","4","1","31.314","2.887","148.508","120.246"
"3","18","18","0","0","4","1","0","4","0","0"
"3","18","19","0","0","3","1","0","3","0","0"
"3","18","20","0","0","3","1","0","3","0","0"
"3","18","21","0","0","3","1","0","3","0","0"
"3","18","22","0","0","3","1","0","3","0","0"
"3","18","23","0","0","2","1","0","2","0","0"
"3","19","0","0","0","2","1","0","2","0","0"
"3","19","1","0","0","2","1","0","2","0","0"
"3","19","2","0","0","2","1","0","2","0","0"
"3","19","3","0","0","2","2","0","2","0","0"
"3","19","4","0","0","2","2","0","2","0","0"
"3","19","5","0","0","2","2","0","2","0","0"
"3","19","6","0","2","2","2","1.889","-0.602","9.093","0"
"3","19","7","0","31","3","2","29.386","1.326","140.289","112.184"
"3","19","8","0","71","4","1","67.531","3.615","319.271","287.641"
"3","19","9","0","138","5","1","133.926","7.563","622.497","584.352"
"3","19","10","241","257","6","1","464.949","21.332","2026.538","1949.312"
"3","19","11","216","294","7","1","505.006","25.908","2158.195","2076.552"
"3","19","12","0","142","8","1","136.975","14.086","618.632","580.573"
"3","19","13","0","80","7","1","76.083","7.918","353.092","320.769"
"3","19","14","0","107","6","1","102.355","7.423","476.042","441.129"
"3","19","15","0","88","5","2","83.916","5.694","393.213","360.057"
"3","19","16","0","16","5","2","15.151","3.341","71.713","44.895"
"3","19","17","0","20","4","3","18.943","2.339","90.047","62.888"
"3","19","18","0","0","4","3","0","4","0","0"
"3","19","19","0","0","4","3","0","4","0","0"
"3","19","20","0","0","4","3","0","4","0","0"
"3","19","21","0","0","4","3","0","4","0","0"
"3","19","22","0","0","5","3","0","5","0","0"
"3","19","23","0","0","6","4","0","6","0","0"
"3","20","0","0","0","6","4","0","6","0","0"
"3","20","1","0","0","6","4","0","6","0","0"
"3","20","2","0","0","6","4","0","6","0","0"
"3","20","3","0","0","6","4","0","6","0","0"
"3","20","4","0","0","6","4","0","6","0","0"
"3","20","5","0","0","6","4","0","6","0","0"
"3","20","6","0","7","6","4","6.621","4.193","31.225","5.15"
"3","20","7","9","69","6","4","69.284","5.836","322.021","290.335"
"3","20","8","0","18","6","4","17.051","4.685","80.247","53.271"
"3","20","9","0","71","6","3","67.458","5.777","315.981","284.418"
"3","20","10","6","185","6","2","185.798","9.813","855.027","811.422"
"3","20","11","0","36","6","1","34.197","5.647","160.273","131.786"
"3","20","12","0","93","6","1","88.499","6.53","413.198","379.622"
"3","20","13","0","166","7","1","161.28","10.803","739.09","698.258"
"3","20","14","0","47","7","2","44.632","6.752","208.183","178.769"
"3","20","15","0","9","6","3","8.528","4.189","40.218","13.979"
